from_cbsa_info_CBSA Name,from_CBSA,from_CBSA_ID,from_state,to_cbsa_info_CBSA Name,to_CBSA,to_CBSA_ID,to_state,Total Perm,Total Temp,from_num_households,to_num_households
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Bakersfield,"Bakersfield, CA",310M400US12540, CA,283.00,0.00,831150.00,270282.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Boise City,"Boise City, ID",310M400US14260, ID,938.00,0.00,831150.00,260369.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Chicago-Naperville-Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",310M400US16980, IL-IN-WI,87.00,0.00,831150.00,3514621.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,523.00,0.00,831150.00,2553470.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Eugene-Springfield,"Eugene-Springfield, OR",310M400US21660, OR,116.00,0.00,831150.00,152312.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Fresno,"Fresno, CA",310M400US23420, CA,601.00,0.00,831150.00,307906.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Houston-The Woodlands-Sugar Land,"Houston-The Woodlands-Sugar Land, TX",310M400US26420, TX,363.00,0.00,831150.00,2352275.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Las Vegas-Henderson-Paradise,"Las Vegas-Henderson-Paradise, NV",310M400US29820, NV,1150.00,26.00,831150.00,783524.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Los Angeles-Long Beach-Anaheim,"Los Angeles-Long Beach-Anaheim, CA",310M400US31080, CA,3069.00,306.00,831150.00,4354287.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Modesto,"Modesto, CA",310M400US33700, CA,479.00,0.00,831150.00,173898.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Oxnard-Thousand Oaks-Ventura,"Oxnard-Thousand Oaks-Ventura, CA",310M400US37100, CA,179.00,0.00,831150.00,271040.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,1355.00,105.00,831150.00,1693396.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Portland-Vancouver-Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",310M400US38900, OR-WA,367.00,0.00,831150.00,938646.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Provo-Orem,"Provo-Orem, UT",310M400US39340, UT,58.00,0.00,831150.00,169455.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Raleigh-Cary,"Raleigh-Cary, NC",310M400US39580, NC,57.00,0.00,831150.00,494521.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Reno,"Reno, NV",310M400US39900, NV,1414.00,0.00,831150.00,183807.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,1129.00,196.00,831150.00,1360934.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,161371.00,7200.00,831150.00,831150.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Salinas,"Salinas, CA",310M400US41500, CA,273.00,0.00,831150.00,127155.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,157.00,0.00,831150.00,395298.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,201.00,0.00,831150.00,811335.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,San Diego-Chula Vista-Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",310M400US41740, CA,1701.00,68.00,831150.00,1125286.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,San Francisco-Oakland-Berkeley,"San Francisco-Oakland-Berkeley, CA",310M400US41860, CA,4510.00,81.00,831150.00,1703275.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,San Jose-Sunnyvale-Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",310M400US41940, CA,1551.00,107.00,831150.00,658350.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,San Luis Obispo-Paso Robles,"San Luis Obispo-Paso Robles, CA",310M400US42020, CA,149.00,0.00,831150.00,105981.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Santa Maria-Santa Barbara,"Santa Maria-Santa Barbara, CA",310M400US42200, CA,83.00,0.00,831150.00,145856.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Santa Rosa-Petaluma,"Santa Rosa-Petaluma, CA",310M400US42220, CA,539.00,0.00,831150.00,189374.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",310M400US42660, WA,733.00,0.00,831150.00,1499147.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Spartanburg,"Spartanburg, SC",310M400US43900, SC,118.00,0.00,831150.00,116645.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Spokane-Spokane Valley,"Spokane-Spokane Valley, WA",310M400US44060, WA,69.00,0.00,831150.00,220365.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Stockton,"Stockton, CA",310M400US44700, CA,1996.00,91.00,831150.00,228567.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Tucson,"Tucson, AZ",310M400US46060, AZ,118.00,0.00,831150.00,404739.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Urban Honolulu,"Urban Honolulu, HI",310M400US46520, HI,97.00,0.00,831150.00,312795.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Vallejo,"Vallejo, CA",310M400US46700, CA,1736.00,0.00,831150.00,149865.00
Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,Visalia,"Visalia, CA",310M400US47300, CA,198.00,0.00,831150.00,138238.00
Salem,"Salem, OR",310M400US41420, OR,Eugene-Springfield,"Eugene-Springfield, OR",310M400US21660, OR,461.00,0.00,148343.00,152312.00
Salem,"Salem, OR",310M400US41420, OR,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,218.00,131.00,148343.00,1693396.00
Salem,"Salem, OR",310M400US41420, OR,Portland-Vancouver-Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",310M400US38900, OR-WA,4138.00,0.00,148343.00,938646.00
Salem,"Salem, OR",310M400US41420, OR,Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,11.00,136.00,148343.00,1360934.00
Salem,"Salem, OR",310M400US41420, OR,Salem,"Salem, OR",310M400US41420, OR,28154.00,952.00,148343.00,148343.00
Salem,"Salem, OR",310M400US41420, OR,Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",310M400US42660, WA,109.00,0.00,148343.00,1499147.00
Salinas,"Salinas, CA",310M400US41500, CA,Bakersfield,"Bakersfield, CA",310M400US12540, CA,90.00,0.00,127155.00,270282.00
Salinas,"Salinas, CA",310M400US41500, CA,Fresno,"Fresno, CA",310M400US23420, CA,288.00,0.00,127155.00,307906.00
Salinas,"Salinas, CA",310M400US41500, CA,Las Vegas-Henderson-Paradise,"Las Vegas-Henderson-Paradise, NV",310M400US29820, NV,210.00,0.00,127155.00,783524.00
Salinas,"Salinas, CA",310M400US41500, CA,Los Angeles-Long Beach-Anaheim,"Los Angeles-Long Beach-Anaheim, CA",310M400US31080, CA,531.00,0.00,127155.00,4354287.00
Salinas,"Salinas, CA",310M400US41500, CA,Modesto,"Modesto, CA",310M400US33700, CA,53.00,0.00,127155.00,173898.00
Salinas,"Salinas, CA",310M400US41500, CA,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,214.00,11.00,127155.00,1693396.00
Salinas,"Salinas, CA",310M400US41500, CA,Reno,"Reno, NV",310M400US39900, NV,55.00,0.00,127155.00,183807.00
Salinas,"Salinas, CA",310M400US41500, CA,Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,162.00,11.00,127155.00,1360934.00
Salinas,"Salinas, CA",310M400US41500, CA,Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,415.00,0.00,127155.00,831150.00
Salinas,"Salinas, CA",310M400US41500, CA,Salinas,"Salinas, CA",310M400US41500, CA,16187.00,860.00,127155.00,127155.00
Salinas,"Salinas, CA",310M400US41500, CA,San Diego-Chula Vista-Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",310M400US41740, CA,349.00,0.00,127155.00,1125286.00
Salinas,"Salinas, CA",310M400US41500, CA,San Francisco-Oakland-Berkeley,"San Francisco-Oakland-Berkeley, CA",310M400US41860, CA,380.00,0.00,127155.00,1703275.00
Salinas,"Salinas, CA",310M400US41500, CA,San Jose-Sunnyvale-Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",310M400US41940, CA,827.00,26.00,127155.00,658350.00
Salinas,"Salinas, CA",310M400US41500, CA,San Luis Obispo-Paso Robles,"San Luis Obispo-Paso Robles, CA",310M400US42020, CA,242.00,0.00,127155.00,105981.00
Salinas,"Salinas, CA",310M400US41500, CA,Stockton,"Stockton, CA",310M400US44700, CA,95.00,0.00,127155.00,228567.00
Salisbury,"Salisbury, MD-DE",310M400US41540, MD-DE,Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,255.00,11.00,160153.00,1049909.00
Salisbury,"Salisbury, MD-DE",310M400US41540, MD-DE,Cape Coral-Fort Myers,"Cape Coral-Fort Myers, FL",310M400US15980, FL,29.00,286.00,160153.00,275965.00
Salisbury,"Salisbury, MD-DE",310M400US41540, MD-DE,Miami-Fort Lauderdale-Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",310M400US33100, FL,68.00,250.00,160153.00,2127517.00
Salisbury,"Salisbury, MD-DE",310M400US41540, MD-DE,Naples-Marco Island,"Naples-Marco Island, FL",310M400US34940, FL,12.00,270.00,160153.00,142979.00
Salisbury,"Salisbury, MD-DE",310M400US41540, MD-DE,North Port-Sarasota-Bradenton,"North Port-Sarasota-Bradenton, FL",310M400US35840, FL,23.00,276.00,160153.00,328198.00
Salisbury,"Salisbury, MD-DE",310M400US41540, MD-DE,Philadelphia-Camden-Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",310M400US37980, PA-NJ-DE-MD,608.00,106.00,160153.00,2280112.00
Salisbury,"Salisbury, MD-DE",310M400US41540, MD-DE,Port St. Lucie,"Port St. Lucie, FL",310M400US38940, FL,0.00,53.00,160153.00,179289.00
Salisbury,"Salisbury, MD-DE",310M400US41540, MD-DE,Salisbury,"Salisbury, MD-DE",310M400US41540, MD-DE,23879.00,1140.00,160153.00,160153.00
Salisbury,"Salisbury, MD-DE",310M400US41540, MD-DE,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,0.00,86.00,160153.00,1213267.00
Salisbury,"Salisbury, MD-DE",310M400US41540, MD-DE,Washington-Arlington-Alexandria,"Washington-Arlington-Alexandria, DC-VA-MD-WV",310M400US47900, DC-VA-MD-WV,93.00,142.00,160153.00,2216997.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,149.00,0.00,395298.00,764989.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Boise City,"Boise City, ID",310M400US14260, ID,380.00,0.00,395298.00,260369.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Chicago-Naperville-Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",310M400US16980, IL-IN-WI,132.00,0.00,395298.00,3514621.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Colorado Springs,"Colorado Springs, CO",310M400US17820, CO,92.00,0.00,395298.00,267755.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,299.00,0.00,395298.00,2553470.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Denver-Aurora-Lakewood,"Denver-Aurora-Lakewood, CO",310M400US19740, CO,216.00,0.00,395298.00,1112126.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Eugene-Springfield,"Eugene-Springfield, OR",310M400US21660, OR,52.00,0.00,395298.00,152312.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Houston-The Woodlands-Sugar Land,"Houston-The Woodlands-Sugar Land, TX",310M400US26420, TX,235.00,0.00,395298.00,2352275.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Las Vegas-Henderson-Paradise,"Las Vegas-Henderson-Paradise, NV",310M400US29820, NV,791.00,144.00,395298.00,783524.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Los Angeles-Long Beach-Anaheim,"Los Angeles-Long Beach-Anaheim, CA",310M400US31080, CA,698.00,26.00,395298.00,4354287.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Ogden-Clearfield,"Ogden-Clearfield, UT",310M400US36260, UT,6199.00,193.00,395298.00,209117.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,945.00,212.00,395298.00,1693396.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Portland-Vancouver-Hillsboro,"Portland-Vancouver-Hillsboro, OR-WA",310M400US38900, OR-WA,321.00,0.00,395298.00,938646.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Provo-Orem,"Provo-Orem, UT",310M400US39340, UT,6985.00,220.00,395298.00,169455.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Reno,"Reno, NV",310M400US39900, NV,56.00,0.00,395298.00,183807.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,209.00,57.00,395298.00,1360934.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Sacramento-Roseville-Folsom,"Sacramento-Roseville-Folsom, CA",310M400US40900, CA,66.00,0.00,395298.00,831150.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,92150.00,3679.00,395298.00,395298.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,89.00,0.00,395298.00,811335.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,San Diego-Chula Vista-Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",310M400US41740, CA,354.00,55.00,395298.00,1125286.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,San Francisco-Oakland-Berkeley,"San Francisco-Oakland-Berkeley, CA",310M400US41860, CA,77.00,0.00,395298.00,1703275.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,San Jose-Sunnyvale-Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",310M400US41940, CA,89.00,0.00,395298.00,658350.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",310M400US42660, WA,491.00,0.00,395298.00,1499147.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Spokane-Spokane Valley,"Spokane-Spokane Valley, WA",310M400US44060, WA,56.00,0.00,395298.00,220365.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,75.00,0.00,395298.00,1213267.00
Salt Lake City,"Salt Lake City, UT",310M400US41620, UT,Tucson,"Tucson, AZ",310M400US46060, AZ,104.00,23.00,395298.00,404739.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Albuquerque,"Albuquerque, NM",310M400US10740, NM,115.00,0.00,811335.00,351354.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Atlanta-Sandy Springs-Alpharetta,"Atlanta-Sandy Springs-Alpharetta, GA",310M400US12060, GA,62.00,0.00,811335.00,2104360.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Austin-Round Rock-Georgetown,"Austin-Round Rock-Georgetown, TX",310M400US12420, TX,5189.00,104.00,811335.00,764989.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Baltimore-Columbia-Towson,"Baltimore-Columbia-Towson, MD",310M400US12580, MD,70.00,0.00,811335.00,1049909.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Brownsville-Harlingen,"Brownsville-Harlingen, TX",310M400US15180, TX,397.00,0.00,811335.00,124605.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Chicago-Naperville-Elgin,"Chicago-Naperville-Elgin, IL-IN-WI",310M400US16980, IL-IN-WI,258.00,25.00,811335.00,3514621.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Colorado Springs,"Colorado Springs, CO",310M400US17820, CO,423.00,0.00,811335.00,267755.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Corpus Christi,"Corpus Christi, TX",310M400US18580, TX,1035.00,0.00,811335.00,152349.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Crestview-Fort Walton Beach-Destin,"Crestview-Fort Walton Beach-Destin, FL",310M400US18880, FL,69.00,0.00,811335.00,105382.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Dallas-Fort Worth-Arlington,"Dallas-Fort Worth-Arlington, TX",310M400US19100, TX,2998.00,106.00,811335.00,2553470.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Denver-Aurora-Lakewood,"Denver-Aurora-Lakewood, CO",310M400US19740, CO,254.00,0.00,811335.00,1112126.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,El Paso,"El Paso, TX",310M400US21340, TX,658.00,0.00,811335.00,269288.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Fayetteville,"Fayetteville, NC",310M400US22180, NC,72.00,0.00,811335.00,188642.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Houston-The Woodlands-Sugar Land,"Houston-The Woodlands-Sugar Land, TX",310M400US26420, TX,3718.00,161.00,811335.00,2352275.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Jacksonville,"Jacksonville, FL",310M400US27260, FL,104.00,0.00,811335.00,563946.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Killeen-Temple,"Killeen-Temple, TX",310M400US28660, TX,531.00,0.00,811335.00,152818.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Las Vegas-Henderson-Paradise,"Las Vegas-Henderson-Paradise, NV",310M400US29820, NV,470.00,0.00,811335.00,783524.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Los Angeles-Long Beach-Anaheim,"Los Angeles-Long Beach-Anaheim, CA",310M400US31080, CA,516.00,0.00,811335.00,4354287.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Lubbock,"Lubbock, TX",310M400US31180, TX,222.00,0.00,811335.00,117703.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,McAllen-Edinburg-Mission,"McAllen-Edinburg-Mission, TX",310M400US32580, TX,612.00,0.00,811335.00,238345.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Miami-Fort Lauderdale-Pompano Beach,"Miami-Fort Lauderdale-Pompano Beach, FL",310M400US33100, FL,162.00,12.00,811335.00,2127517.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Nashville-Davidson--Murfreesboro--Franklin,"Nashville-Davidson--Murfreesboro--Franklin, TN",310M400US34980, TN,55.00,0.00,811335.00,708788.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Oklahoma City,"Oklahoma City, OK",310M400US36420, OK,119.00,0.00,811335.00,515208.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Orlando-Kissimmee-Sanford,"Orlando-Kissimmee-Sanford, FL",310M400US36740, FL,134.00,0.00,811335.00,872831.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Phoenix-Mesa-Chandler,"Phoenix-Mesa-Chandler, AZ",310M400US38060, AZ,576.00,0.00,811335.00,1693396.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Riverside-San Bernardino-Ontario,"Riverside-San Bernardino-Ontario, CA",310M400US40140, CA,187.00,0.00,811335.00,1360934.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,193140.00,8226.00,811335.00,811335.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,San Diego-Chula Vista-Carlsbad,"San Diego-Chula Vista-Carlsbad, CA",310M400US41740, CA,388.00,0.00,811335.00,1125286.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Seattle-Tacoma-Bellevue,"Seattle-Tacoma-Bellevue, WA",310M400US42660, WA,354.00,0.00,811335.00,1499147.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,St. Louis,"St. Louis, MO-IL",310M400US41180, MO-IL,112.00,0.00,811335.00,1126934.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Tampa-St. Petersburg-Clearwater,"Tampa-St. Petersburg-Clearwater, FL",310M400US45300, FL,217.00,0.00,811335.00,1213267.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Tucson,"Tucson, AZ",310M400US46060, AZ,138.00,0.00,811335.00,404739.00
San Antonio-New Braunfels,"San Antonio-New Braunfels, TX",310M400US41700, TX,Urban Honolulu,"Urban Honolulu, HI",310M400US46520, HI,241.00,0.00,811335.00,312795.00
